% Model,comsolvalidasi.mph,,,,,,,,,,,,,,,
% Version,COMSOL 5.3.1.201,,,,,,,,,,,,,,,
% Date,"May 6 2020, 09:08",,,,,,,,,,,,,,,
% Dimension,3,,,,,,,,,,,,,,,
% Nodes,5517,,,,,,,,,,,,,,,
% Expressions,14,,,,,,,,,,,,,,,
% Description,"Temperature, Pressure, Thermal conductivity, xx component, Heat capacity at constant pressure, Dynamic viscosity, Density, Mass flow",,,,,,,,,,,,,,,
% Length unit,m,,,,,,,,,,,,,,,
% X,Y,Z,T (degC) @ t=0,p (psi) @ t=0,ht.kxx (W/(m*K)) @ t=0,ht.Cp (J/(kg*K)) @ t=0,dl.mu (kg/(m*s)) @ t=0,dl.rho (kg/m^3) @ t=0,dl.pr1.Mflow (kg/s) @ t=0,T (degC) @ t=77,p (psi) @ t=77,ht.kxx (W/(m*K)) @ t=77,ht.Cp (J/(kg*K)) @ t=77,dl.mu (kg/(m*s)) @ t=77,dl.rho (kg/m^3) @ t=77,dl.pr1.Mflow (kg/s) @ t=77
20.02572467,-16.04044203,-28.26577824,38.889,1747.979966,0.048078977,2.366075463,1.80E-05,134.2106939,-13689.88059,38.889,2684.261305,0.040005933,2.590833629,2.38E-05,215.2142272,-0.189058827
12.42359141,-16.1872176,-28.18197982,38.889,1940.258104,0.046421068,2.412232617,1.92E-05,150.8458739,-13689.88059,38.889,2684.269489,0.040005863,2.590835593,2.38E-05,215.2149352,-0.189058827
6.746211854,-12.64477101,-29.93926796,38.889,2211.055447,0.04408613,2.477238627,2.09E-05,174.2742395,-13689.88059,38.889,2684.275601,0.04000581,2.590837061,2.38E-05,215.215464,-0.189058827
1.92E-15,-8.712856367,-31.31028636,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-13689.88059,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-0.189058827
41.82431986,-10.82961541,24.4726724,38.88988927,1633.770715,0.049065213,2.33864931,1.73E-05,124.3297399,-13689.88059,39.16826124,2684.237839,0.040468305,2.587764671,2.38E-05,215.2121969,-0.189058827
29.07512758,3.98E-15,32.5,38.889,1663.066089,0.048811143,2.345691539,1.75E-05,126.8642652,-13689.88059,38.889,2684.251563,0.040006017,2.59083129,2.38E-05,215.2133843,-0.189058827
44.86372096,-15.11416646,18.14029211,38.88932382,1631.617049,0.049082847,2.338138516,1.73E-05,124.1434129,-13689.88059,39.29215229,2684.234567,0.04067337,2.586404877,2.38E-05,215.2119139,-0.189058827
43.63981435,-23.14356183,22.81722037,38.889,1632.263075,0.049076741,2.33829715,1.73E-05,124.1993046,-13689.88059,38.889,2684.235884,0.040006152,2.590827526,2.38E-05,215.2120278,-0.189058827
33.93002317,-8.337296397,31.41240979,38.889,1645.510759,0.048962513,2.341477311,1.73E-05,125.3454443,-13689.88059,38.889,2684.246337,0.040006062,2.590830036,2.38E-05,215.2129322,-0.189058827
34.24448164,-4.622673026,21.98171515,38.88766945,1644.814899,0.048966311,2.341324862,1.73E-05,125.285241,-13689.88059,39.62878035,2684.245998,0.041230382,2.582715018,2.38E-05,215.2129029,-0.189058827
38.78491876,-16.11658898,28.22243008,38.889,1636.836217,0.049037309,2.339394951,1.73E-05,124.5949556,-13689.88059,38.889,2684.241111,0.040006107,2.590828781,2.38E-05,215.21248,-0.189058827
27.64252347,-2.250405297,25.4626054,38.88677485,1670.76482,0.048741079,2.34756406,1.75E-05,127.5303304,-13689.88059,39.6602553,2684.253105,0.041282411,2.582371463,2.38E-05,215.2135178,-0.189058827
19.36533716,3.98E-15,32.5,38.889,1758.927749,0.047984581,2.368703523,1.80E-05,135.1578548,-13689.88059,38.889,2684.262016,0.040005927,2.5908338,2.38E-05,215.2142887,-0.189058827
10.88858925,7.937413411,24.0799061,38.93804891,1999.560041,0.045990914,2.425930253,1.95E-05,155.9764539,-13689.88059,41.72341746,2684.271141,0.044696734,2.55974417,2.38E-05,215.2150782,-0.189058827
6.189437642,6.484541476,31.84651821,38.889,2245.056849,0.043792954,2.485400802,2.11E-05,177.2159127,-13689.88059,38.889,2684.2762,0.040005805,2.590837204,2.38E-05,215.2155158,-0.189058827
18.77034712,-2.18947408,23.68435323,38.87106624,1770.459199,0.047855471,2.371668417,1.81E-05,136.1555124,-13689.88059,40.73225537,2684.262657,0.04305646,2.570614573,2.38E-05,215.2143441,-0.189058827
9.677784038,3.98E-15,32.5,38.889,2054.705799,0.045434247,2.439706254,1.99E-05,160.7474571,-13689.88059,38.889,2684.272445,0.040005837,2.590836303,2.38E-05,215.2151909,-0.189058827
42.43627316,-22.76207687,8.197725265,38.88995772,1633.123996,0.049070903,2.338493312,1.73E-05,124.2737883,-13689.88059,39.29566737,2684.23718,0.040679165,2.586366946,2.38E-05,215.2121399,-0.189058827
38.78491876,-28.22243008,16.11658898,38.889,1636.706422,0.049038428,2.339363793,1.73E-05,124.5837262,-13689.88059,38.889,2684.241111,0.040006107,2.590828781,2.38E-05,215.21248,-0.189058827
43.63981435,-31.41240979,8.337296397,38.889,1632.23338,0.049076997,2.338290021,1.73E-05,124.1967355,-13689.88059,38.889,2684.235884,0.040006152,2.590827526,2.38E-05,215.2120278,-0.189058827
-4.35E-16,18.31104077,7.108534509,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
7.02E-17,18.69450816,-1.146559629,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
8.492688496,13.82888297,3.267557167,39.26885743,2115.445144,0.045539179,2.450120179,2.03E-05,166.0023964,-13689.88059,45.02565124,2684.273721,0.05016182,2.523521311,2.38E-05,215.2153013,-0.189058827
10.39214386,1.477079403,-20.92468947,39.18361176,2020.80205,0.046214156,2.42833581,1.97E-05,157.8142326,-13689.88059,43.17083506,2684.271676,0.047092167,2.543867015,2.38E-05,215.2151244,-0.189058827
6.07E-16,12.83373908,-9.907173921,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
1.07E-15,6.670138172,-17.44130179,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
13.68876043,5.411902289,-10.74905482,39.03568517,1892.671789,0.047074139,2.399200281,1.89E-05,146.7288852,-13689.88059,43.36508776,2684.268127,0.04741368,2.54173533,2.38E-05,215.2148174,-0.189058827
7.418719241,14.60677038,16.98003602,39.24082839,2172.916048,0.044997251,2.464223766,2.06E-05,170.9745625,-13689.88059,44.1827477,2684.274877,0.048766827,2.532767723,2.38E-05,215.2154013,-0.189058827
-1.34E-15,10.20150283,21.91099308,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
-1.92E-15,8.712856367,31.31028636,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-13689.88059,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-0.189058827
-8.40E-16,12.34453331,13.71533773,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
-1.54E-15,3.566979479,25.19488936,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
35.46261218,-20.80287345,-9.88524953,38.88851418,1642.715637,0.04898581,2.340811659,1.73E-05,125.1036208,-13689.88059,39.49580769,2684.244687,0.041010327,2.584173332,2.38E-05,215.2127894,-0.189058827
38.78491876,-32.5,8.35E-15,38.889,1636.768957,0.049037889,2.339378805,1.73E-05,124.5891365,-13689.88059,38.889,2684.241111,0.040006107,2.590828781,2.38E-05,215.21248,-0.189058827
42.43627316,-22.76207687,-0.139571132,38.8901587,1633.057545,0.049071808,2.338475155,1.73E-05,124.2680392,-13689.88059,39.36921502,2684.23718,0.040800884,2.585560173,2.38E-05,215.2121399,-0.189058827
33.37240692,-26.02441272,-2.51484693,38.8913869,1646.790273,0.048955431,2.34175828,1.74E-05,125.456143,-13689.88059,39.39252166,2684.246937,0.040839372,2.585306856,2.38E-05,215.2129841,-0.189058827
1.36E-15,-8.968986456,-22.2668699,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
1.13E-15,-1.587834885,-18.49514274,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
34.01155112,-31.42270537,-8.298408716,38.889,1645.448686,0.048963049,2.34146241,1.73E-05,125.3400739,-13689.88059,38.889,2684.246249,0.040006063,2.590830015,2.38E-05,215.2129246,-0.189058827
29.29355848,-28.72792966,-15.19723849,38.889,1661.888274,0.048821299,2.3454088,1.74E-05,126.7623652,-13689.88059,38.889,2684.251328,0.040006019,2.590831234,2.38E-05,215.213364,-0.189058827
30.59042835,-15.17051513,-15.68954818,38.89556214,1656.897567,0.048875191,2.344138778,1.74E-05,126.330588,-13689.88059,39.80414896,2684.249932,0.041520578,2.580792276,2.38E-05,215.2132432,-0.189058827
7.352242099,-7.030195922,-16.9837131,39.28413533,2176.577477,0.045037353,2.464627657,2.06E-05,171.2913355,-13689.88059,44.80023944,2684.274948,0.049788759,2.525994235,2.38E-05,215.2154075,-0.189058827
22.81505328,-23.99142713,-21.92399198,38.889,1710.843273,0.048399187,2.357160648,1.78E-05,130.9977672,-13689.88059,38.889,2684.258302,0.040005959,2.590832908,2.38E-05,215.2139674,-0.189058827
14.7044842,-12.47255696,-15.47228346,38.77251507,1862.986439,0.04689456,2.394961005,1.87E-05,144.1606206,-13689.88059,42.29342093,2684.267033,0.04564011,2.553490595,2.38E-05,215.2147228,-0.189058827
18.75976874,-18.23199204,-18.69813772,38.83579538,1770.861556,0.04779363,2.372151904,1.81E-05,136.1903228,-13689.88059,40.29870338,2684.262668,0.042338943,2.575370375,2.38E-05,215.2143451,-0.189058827
22.38802885,-20.94557939,-15.22970642,38.87966613,1716.126387,0.048338186,2.358531268,1.78E-05,131.4548423,-13689.88059,39.90167563,2684.258762,0.041681906,2.579724588,2.38E-05,215.2140072,-0.189058827
7.352242099,-14.17489954,-17.82156772,39.37830153,2176.245486,0.045196058,2.463515016,2.06E-05,171.2626129,-13689.88059,44.01443083,2684.274948,0.048488267,2.534614073,2.38E-05,215.2154075,-0.189058827
14.66203507,-21.78625982,-24.11656864,38.889,1866.923056,0.047053396,2.394628238,1.87E-05,144.5012018,-13689.88059,38.889,2684.267079,0.040005883,2.590835015,2.38E-05,215.2147267,-0.189058827
1.24E-15,-15.87724212,-20.17085198,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
6.893609665,-19.56359058,-25.95218534,38.889,2203.568578,0.044150685,2.475441373,2.08E-05,173.6265038,-13689.88059,38.889,2684.275442,0.040005811,2.590837023,2.38E-05,215.2154502,-0.189058827
1.73E-15,-16.13551532,-28.21157061,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-13689.88059,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-0.189058827
33.28368277,-21.81786725,13.11050272,38.88663091,1647.283755,0.048943305,2.341928913,1.74E-05,125.4988372,-13689.88059,39.39789367,2684.247033,0.040848262,2.585247951,2.38E-05,215.2129924,-0.189058827
27.64252346,-10.30869969,23.3238205,38.88256139,1670.292291,0.04873818,2.347496846,1.75E-05,127.489449,-13689.88059,39.66312953,2684.253105,0.041287168,2.582339935,2.38E-05,215.2135178,-0.189058827
24.3000257,-8.247027967,31.43622957,38.889,1695.994346,0.048527221,2.353596102,1.77E-05,129.713094,-13689.88059,38.889,2684.256704,0.040005973,2.590832524,2.38E-05,215.2138291,-0.189058827
33.83410282,-23.00961444,22.95229059,38.889,1645.740934,0.048960529,2.341532565,1.73E-05,125.3653582,-13689.88059,38.889,2684.24644,0.040006061,2.590830061,2.38E-05,215.2129411,-0.189058827
33.7640822,-13.22027014,17.54610893,38.88952765,1645.900729,0.048960024,2.341565136,1.73E-05,125.379183,-13689.88059,39.69544855,2684.246516,0.041340712,2.581983833,2.38E-05,215.2129476,-0.189058827
29.13074212,-18.08547696,20.27866304,38.88319418,1662.778449,0.048804015,2.345686176,1.75E-05,126.8393797,-13689.88059,39.45250309,2684.251503,0.0409386,2.584649993,2.38E-05,215.2133792,-0.189058827
29.07512757,-16.11658878,28.22243019,38.889,1662.978171,0.048811902,2.345670434,1.75E-05,126.8566589,-13689.88059,38.889,2684.251563,0.040006017,2.59083129,2.38E-05,215.2133843,-0.189058827
19.40188691,-9.200720515,25.9260515,38.91360806,1758.584613,0.048028265,2.368351216,1.80E-05,135.128168,-13689.88059,39.93005601,2684.261977,0.041728847,2.579414045,2.38E-05,215.2142853,-0.189058827
14.86435973,-8.505490218,31.36728608,38.889,1860.809861,0.047106107,2.393160741,1.87E-05,143.9723112,-13689.88059,38.889,2684.266861,0.040005885,2.590834963,2.38E-05,215.2147079,-0.189058827
12.54396497,-7.196495893,22.88760348,38.73223851,1935.849905,0.046199641,2.412893988,1.91E-05,150.4644931,-13689.88059,41.8578986,2684.269359,0.044919312,2.558268566,2.38E-05,215.214924,-0.189058827
4.838892019,-1.925068744,28.11778951,39.4952131,2332.461695,0.044042576,2.499732908,2.16E-05,184.7778506,-13689.88059,42.92436017,2684.277654,0.046684206,2.546572129,2.38E-05,215.2156416,-0.189058827
6.183440421,-6.517832833,31.83972134,38.889,2245.755783,0.043786927,2.485568584,2.11E-05,177.2763818,-13689.88059,38.889,2684.276206,0.040005805,2.590837206,2.38E-05,215.2155164,-0.189058827
-1.99E-15,3.98E-15,32.5,42.95093335,2684.282863,0.046728139,2.546281888,2.38E-05,215.2160923,-13689.88059,42.95093335,2684.282863,0.046728139,2.546281888,2.38E-05,215.2160923,-0.189058827
9.087678538,-0.405984341,20.03179791,39.22771215,2083.18968,0.045749206,2.442828462,2.01E-05,163.2117752,-13689.88059,43.93613734,2684.27308,0.048358709,2.535472456,2.38E-05,215.2152459,-0.189058827
-1.45E-15,-3.850137488,23.73557903,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
29.07512757,-28.22243019,16.11658878,38.889,1663.006672,0.048811656,2.345677276,1.75E-05,126.8591248,-13689.88059,38.889,2684.251563,0.040006017,2.59083129,2.38E-05,215.2133843,-0.189058827
33.93002317,-31.41240979,8.337296397,38.889,1645.547249,0.048962199,2.34148607,1.73E-05,125.3486012,-13689.88059,38.889,2684.246337,0.040006062,2.590830036,2.38E-05,215.2129322,-0.189058827
32.73326272,-20.62612006,3.268714856,38.88566577,1648.733394,0.048929208,2.342287492,1.74E-05,125.6242545,-13689.88059,39.79556703,2684.247625,0.041506395,2.580885861,2.38E-05,215.2130436,-0.189058827
28.47674754,-26.01926496,5.803005514,38.88345343,1665.931942,0.048777253,2.346440342,1.75E-05,127.1122081,-13689.88059,39.5104491,2684.252207,0.041034493,2.58401453,2.38E-05,215.2134401,-0.189058827
-1.50E-16,7.781335659,2.45702667,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
9.087678538,1.701193749,8.662866562,39.18418395,2081.406778,0.045692541,2.442877947,2.01E-05,163.0575253,-13689.88059,45.00062216,2684.27308,0.050120403,2.523795711,2.38E-05,215.2152459,-0.189058827
5.64E-16,1.858873569,-9.214056258,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
8.492688496,-3.449511376,-5.988321675,39.1979971,2114.222539,0.045432449,2.450603982,2.03E-05,165.8966212,-13689.88059,45.38905719,2684.273721,0.050763247,2.51953497,2.38E-05,215.2153013,-0.189058827
-9.00E-16,2.404242928,14.69320016,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
25.518066,-25.19986582,-4.267710432,38.88133708,1685.389934,0.048605975,2.351134527,1.76E-05,128.7956402,-13689.88059,39.84306958,2684.255393,0.041584944,2.580366652,2.38E-05,215.2137156,-0.189058827
29.07512758,-32.5,7.75E-15,38.889,1663.326218,0.0488089,2.345753984,1.75E-05,126.8867706,-13689.88059,38.889,2684.251563,0.040006017,2.59083129,2.38E-05,215.2133843,-0.189058827
7.23E-16,-9.522897186,-11.80516253,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
24.57808561,-31.4765179,-8.091898455,38.889,1693.814118,0.04854602,2.353072729,1.76E-05,129.5244688,-13689.88059,38.889,2684.256404,0.040005975,2.590832452,2.38E-05,215.2138032,-0.189058827
21.3277781,-29.19487726,-14.27967583,38.889,1729.436838,0.048238865,2.361624109,1.79E-05,132.6064123,-13689.88059,38.889,2684.259903,0.040005945,2.590833292,2.38E-05,215.2141059,-0.189058827
18.24370364,-24.67447321,-8.366395903,38.9056031,1780.089089,0.047829596,2.373601263,1.82E-05,136.9886542,-13689.88059,40.29746566,2684.263223,0.04233689,2.575384085,2.38E-05,215.2143931,-0.189058827
14.81113374,-27.44768241,-17.40329653,38.889,1862.646686,0.047090269,2.393601678,1.87E-05,144.1312264,-13689.88059,38.889,2684.266919,0.040005885,2.590834976,2.38E-05,215.2147128,-0.189058827
10.78134305,-21.16551019,-14.15334832,38.99831253,2004.394131,0.046048967,2.426429641,1.96E-05,156.3946812,-13689.88059,41.70026823,2684.271257,0.044658421,2.55999813,2.38E-05,215.2150882,-0.189058827
7.352242099,-14.9936459,-10.49858846,39.18243134,2175.71765,0.044876449,2.465536882,2.06E-05,171.2169465,-13689.88059,44.73221579,2684.274948,0.049676182,2.526740412,2.38E-05,215.2154075,-0.189058827
8.56E-16,-20.01537689,-13.98650986,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
7.259574108,-25.39160526,-20.28586656,38.889,2182.435679,0.044332902,2.470368334,2.07E-05,171.798165,-13689.88059,38.889,2684.275048,0.040005815,2.590836928,2.38E-05,215.2154162,-0.189058827
1.41E-15,-22.98097039,-22.98097039,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-13689.88059,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-0.189058827
20.03342671,-16.21196695,28.16774978,38.889,1747.600748,0.048082247,2.36598443,1.80E-05,134.1778854,-13689.88059,38.889,2684.261297,0.040005933,2.590833627,2.38E-05,215.2142265,-0.189058827
24.49740204,-22.95068378,23.01121714,38.889,1693.896787,0.048545307,2.353092575,1.76E-05,129.5316211,-13689.88059,38.889,2684.256491,0.040005975,2.590832473,2.38E-05,215.2138107,-0.189058827
21.33637956,-13.66481597,18.9399618,38.92399249,1729.657851,0.048294871,2.361293318,1.79E-05,132.6255335,-13689.88059,40.49691379,2684.259894,0.042667,2.573195463,2.38E-05,215.2141051,-0.189058827
23.76382716,-20.72042352,14.84410899,38.88892342,1700.985184,0.048484061,2.354795013,1.77E-05,130.1448825,-13689.88059,39.96040424,2684.257281,0.041779113,2.579080016,2.38E-05,215.213879,-0.189058827
12.63516565,-16.26682025,28.13610774,38.889,1932.462762,0.046488283,2.410361313,1.91E-05,150.1714502,-13689.88059,38.889,2684.269261,0.040005865,2.590835539,2.38E-05,215.2149155,-0.189058827
-1.46E-15,-10.67201571,23.84270027,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
6.317582826,-12.20351771,22.09085372,39.41323977,2237.582325,0.044725006,2.477855924,2.10E-05,176.569245,-13689.88059,43.70050737,2684.276062,0.047968722,2.538057888,2.38E-05,215.2155039,-0.189058827
6.825485913,-12.79996513,29.87324711,38.889,2206.619882,0.044124375,2.476173851,2.08E-05,173.8904912,-13689.88059,38.889,2684.275515,0.040005811,2.59083704,2.38E-05,215.2154566,-0.189058827
-1.92E-15,-8.712856367,31.31028636,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-13689.88059,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-0.189058827
-9.83E-16,-8.140215161,16.0455997,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
20.0439713,-28.16142828,16.2229454,38.889,1748.176912,0.048077279,2.366122741,1.80E-05,134.227733,-13689.88059,38.889,2684.261285,0.040005933,2.590833624,2.38E-05,215.2142255,-0.189058827
24.22023237,-31.41240985,8.337296172,38.889,1696.655535,0.04852152,2.353754823,1.77E-05,129.7702975,-13689.88059,38.889,2684.25679,0.040005972,2.590832545,2.38E-05,215.2138365,-0.189058827
21.19779472,-25.49508163,3.338500422,38.92588695,1731.400689,0.048282978,2.361690912,1.79E-05,132.7763174,-13689.88059,40.10613901,2684.260043,0.042020277,2.577482058,2.38E-05,215.214118,-0.189058827
-1.75E-16,-6.766435734,2.852448856,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
10.30140234,-7.749498149,8.847186502,39.09129454,2024.812933,0.046026789,2.430311302,1.97E-05,158.1612391,-13689.88059,44.49214443,2684.271773,0.049278898,2.529373086,2.38E-05,215.2151329,-0.189058827
6.665790257,-13.69769195,0.735577655,39.42095283,2216.733315,0.04491754,2.472766426,2.09E-05,174.7654672,-13689.88059,45.73596435,2684.275687,0.051337353,2.515730084,2.38E-05,215.2154715,-0.189058827
19.36533716,-32.5,7.16E-15,38.889,1759.58147,0.047978944,2.368860451,1.81E-05,135.2144123,-13689.88059,38.889,2684.262016,0.040005927,2.5908338,2.38E-05,215.2142887,-0.189058827
3.38E-16,-17.51473484,-5.524893467,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
14.52640285,-31.44921477,-8.197370942,38.889,1871.063343,0.047017696,2.395622131,1.87E-05,144.8594039,-13689.88059,38.889,2684.267225,0.040005882,2.59083505,2.38E-05,215.2147394,-0.189058827
14.05809099,-26.01569749,3.496725137,38.7899737,1885.216231,0.046731778,2.400105848,1.88E-05,146.0838584,-13689.88059,40.97645612,2684.267729,0.043460562,2.567937058,2.38E-05,215.214783,-0.189058827
5.90E-16,-24.50749316,-9.636683453,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
6.665790257,-22.56822066,-5.508988499,39.34124984,2217.516005,0.044778885,2.473828607,2.09E-05,174.8331827,-13689.88059,44.47831193,2684.275687,0.049255971,2.529525759,2.38E-05,215.2154715,-0.189058827
6.85820191,-29.85846343,-12.83441319,38.889,2206.484118,0.044125546,2.47614126,2.08E-05,173.8787453,-13689.88059,38.889,2684.27548,0.040005811,2.590837032,2.38E-05,215.2154535,-0.189058827
9.88E-16,-28.21157061,-16.13551532,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-13689.88059,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-0.189058827
15.06526949,-23.03125569,22.93057482,38.889,1855.370276,0.047153009,2.391854946,1.86E-05,143.5016988,-13689.88059,38.889,2684.266645,0.040005887,2.590834911,2.38E-05,215.2146892,-0.189058827
15.77954872,-22.68080916,12.62722592,38.78546275,1835.941429,0.047149182,2.388326712,1.85E-05,141.8207882,-13689.88059,40.75076709,2684.265876,0.043087069,2.570412284,2.38E-05,215.2146226,-0.189058827
12.02954556,-12.19834297,15.95955496,38.81920867,1954.069247,0.046186479,2.416313606,1.93E-05,152.0407619,-13689.88059,42.98131396,2684.269913,0.046778529,2.545945522,2.38E-05,215.2149719,-0.189058827
6.917881554,-19.83523532,25.74516343,38.889,2201.733471,0.044166508,2.475000848,2.08E-05,173.4677373,-13689.88059,38.889,2684.275416,0.040005811,2.590837016,2.38E-05,215.215448,-0.189058827
6.014772778,-16.84791655,15.80997093,39.38684775,2256.492828,0.044518273,2.482684971,2.11E-05,178.2053105,-13689.88059,44.74997858,2684.276388,0.049705566,2.526545911,2.38E-05,215.2155321,-0.189058827
-1.22E-15,-15.96155769,19.90609202,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
-1.73E-15,-16.13551532,28.21157061,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-13689.88059,43.62792225,2684.282863,0.047848537,2.538855735,2.38E-05,215.2160923,-0.189058827
-6.97E-16,-15.91021684,11.38601204,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
12.71846798,-28.12324043,16.28905608,38.889,1929.885972,0.046510501,2.409742744,1.91E-05,149.9485161,-13689.88059,38.889,2684.269172,0.040005865,2.590835517,2.38E-05,215.2149077,-0.189058827
14.78460146,-31.40244681,8.374743821,38.889,1862.874464,0.047088305,2.393656357,1.87E-05,144.1509329,-13689.88059,38.889,2684.266947,0.040005885,2.590834983,2.38E-05,215.2147153,-0.189058827
8.860070983,-24.52266361,7.761413358,39.30677243,2095.233321,0.045776203,2.444852344,2.01E-05,164.2537457,-13689.88059,42.71792336,2684.273325,0.046342596,2.548835575,2.38E-05,215.2152671,-0.189058827
-2.30E-16,-19.22446849,3.754076773,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
11.51512614,-17.20019005,9.031506442,38.9281467,1974.202712,0.046193169,2.419951743,1.94E-05,153.7826334,-13689.88059,43.15413123,2684.270467,0.047064533,2.544049956,2.38E-05,215.2150198,-0.189058827
9.677784038,-32.5,6.56E-15,38.889,2054.02537,0.045440114,2.439542914,1.99E-05,160.688589,-13689.88059,38.889,2684.272445,0.040005837,2.590836303,2.38E-05,215.2151909,-0.189058827
1.57E-16,-25.06716956,-2.559588466,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-13689.88059,48.36684449,2684.282863,0.055691327,2.486872666,2.38E-05,215.2160923,-0.189058827
6.214713323,-31.87061258,-6.365065126,38.889,2244.637098,0.043796573,2.485300039,2.11E-05,177.1795975,-13689.88059,38.889,2684.276173,0.040005805,2.590837198,2.38E-05,215.2155135,-0.189058827
